RENTAL_ZONE_HAL_ID;"RENTAL_ZONE_HAL_SRC";"NAME";"TYPE";"CITY";"COUNTRY";"POI_AIRPORT_X";POI_LONG_DISTANCE_TRAINS_X;POI_SUBURBAN_TRAINS_X;POI_UNDERGROUND_X;"CLASSIFICATION";"RENTAL_ZONE_GROUP";"CODE";"COMPANY";"COMPANY_GROUP";"FRANCHISE";ACTIVE_X;"RENTAL_ZONE_GROUP_X";"RENTAL_ZONE_X_COORDINATE";"RENTAL_ZONE_Y_COORDINATE"
250415;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Rheinlandstraße / Schwanheimer Bahnstraße";"6052900001";"";"Call a Bike";"";1;"J";"8,581073000000000";"50,082435000000000"
250540;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Geisenheimer Straße";"6052900002";"";"Call a Bike";"";1;"J";"8,569132000000000";"50,085107000000000"
250542;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Geisenheimer Straße / Mauritiusstraße";"6052900003";"";"Call a Bike";"";1;"J";"8,576125000000000";"50,089129000000000"
250543;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Rheinlandstraße / Henriette-Fürth-Straße";"6052900004";"";"Call a Bike";"";1;"J";"8,589461000000000";"50,085557000000000"
250545;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Am Waldgraben / Am Wildpfad";"6052900005";"";"Call a Bike";"";1;"J";"8,606505000000000";"50,078619000000000"
250548;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Schweizer Straße / Oppenheimer Landstraße";"6059400004";"";"Call a Bike";"";1;"J";"8,680907000000000";"50,101613000000000"
250596;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Emmerich-Josef-Straße / Zuckschwerdtstraße";"6592900001";"";"Call a Bike";"";1;"J";"8,551853000000000";"50,102924000000000"
250600;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bahnhof Höchst Nordseite / Adelonstraße";"6592900002";"";"Call a Bike";"";1;"J";"8,541965000000000";"50,103462000000000"
250605;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Königsteiner Straße / Sieringstraße";"6592900003";"";"Call a Bike";"";1;"J";"8,540303000000000";"50,109189000000000"
250606;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Liederbacher Straße / Hermann-Waibel-Allee";"6592900004";"";"Call a Bike";"";1;"J";"8,535668000000000";"50,107475000000000"
250611;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"U-Bahn Station Heddernheim";"6043900002";"";"Call a Bike";"";1;"J";"8,650036000000000";"50,160944000000000"
250614;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eschersheimer Freibad / Im Uhrig";"6043300002";"";"Call a Bike";"";1;"J";"8,655041000000000";"50,163477000000000"
250615;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Anne-Frank-Straße";"6043300003";"";"Call a Bike";"";1;"J";"8,661486000000000";"50,160596000000000"
250618;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"U-Bahn Station Zeilweg";"6043900003";"";"Call a Bike";"";1;"J";"8,642948000000000";"50,164516000000000"
250620;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Elbinger Straße / Trakehner Straße";"6048700002";"";"Call a Bike";"";1;"J";"8,626603000000000";"50,126070000000000"
250622;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Lurgiallee / Sebastian-Kneipp-Straße";"6043900004";"";"Call a Bike";"";1;"J";"8,640933000000000";"50,169719000000000"
250624;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Theodor-W.-Adorno-Platz";"6048600007";"";"Call a Bike";"";1;"J";"8,649234000000000";"50,116819000000000"
250656;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Franz-Rücker-Allee / Hedwig-Dransfeld-Straße";"6048700003";"";"Call a Bike";"";1;"J";"8,646423000000000";"50,128599000000000"
250658;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Kettenhofweg / Corneliusstraße";"6032500002";"";"Call a Bike";"";1;"J";"8,659476000000000";"50,116283000000000"
250659;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Günthersburgallee / Rothschildallee";"6038900001";"";"Call a Bike";"";1;"J";"8,698197000000000";"50,126554000000000"
250661;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Hallgartenstraße / Hartmann-Ibach-Straße";"6038900002";"";"Call a Bike";"";1;"J";"8,699603000000000";"50,130874000000000"
250664;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Grüne Straße / Hanauer Landstraße";"6031600002";"";"Call a Bike";"";1;"J";"8,696352000000000";"50,113656000000000"
250668;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Burnitzstraße";"6059600001";"";"Call a Bike";"";1;"J";"8,677679000000000";"50,097435000000000"
250669;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Affentorplatz";"6059400006";"";"Call a Bike";"";1;"J";"8,690196000000000";"50,104356000000000"
250670;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"S-Bahn Station Lokalbahnhof / Siemensstraße";"6059400007";"";"Call a Bike";"";1;"J";"8,695180000000000";"50,102755000000000"
250672;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Berger Straße / Rendeler Straße";"6038500001";"";"Call a Bike";"";1;"J";"8,709802000000000";"50,127724000000000"
250675;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Ernst-May-Platz";"6038500002";"";"Call a Bike";"";1;"J";"8,716830000000000";"50,126415000000000"
250676;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Alt-Fechenheim / Lappengasse";"6038600004";"";"Call a Bike";"";1;"J";"8,768952000000000";"50,125173000000000"
250677;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bodenseestraße / Am Rütschlehen";"6038600005";"";"Call a Bike";"";1;"J";"8,762728000000000";"50,124107000000000"
250678;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Dieburger Straße";"6038600006";"";"Call a Bike";"";1;"J";"8,766709000000000";"50,115133000000000"
250680;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Vilbeler Landstraße / Hanauer Landstraße";"6038600007";"";"Call a Bike";"";1;"J";"8,766697000000000";"50,133324000000000"
250681;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Hanauer Landstraße / Cassellastraße";"6038600008";"";"Call a Bike";"";1;"J";"8,759806000000000";"50,129883000000000"
250682;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Hanauer Landstraße / Haltestelle Hugo-Junkers-Str.";"6038600009";"";"Call a Bike";"";1;"J";"8,754048000000000";"50,127973000000000"
250692;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Stichlingstraße / Speicherstraße";"6032700005";"";"Call a Bike";"";1;"J";"8,658337000000000";"50,099473000000000"
250694;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Markgrafenstraße / Leipziger Straße";"6048700004";"";"Call a Bike";"";1;"J";"8,645447000000000";"50,122944000000000"
250917;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Alfred-Brehm-Platz / Zoo Frankfurt";"6031600003";"";"Call a Bike";"";1;"J";"8,698468000000000";"50,115542000000000"
250919;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Palmengartenstraße";"6032500003";"";"Call a Bike";"";1;"J";"8,656690000000000";"50,120484000000000"
250920;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Gräfstraße / Falkstraße";"6048700005";"";"Call a Bike";"";1;"J";"8,650992000000000";"50,121787000000000"
250921;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Krifteler Straße / Lahnstraße";"6032600008";"";"Call a Bike";"";1;"J";"8,633584000000000";"50,100800000000000"
250931;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Albert-Blank-Straße / Straße zur Internationalen S";"6593100001";"";"Call a Bike";"";1;"J";"8,507460000000000";"50,084147000000000"
250934;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Richard-Weidlich-Platz";"6593100002";"";"Call a Bike";"";1;"J";"8,511626000000000";"50,087738000000000"
250935;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Sindlinger Bahnstraße / Farbenstraße";"6593100003";"";"Call a Bike";"";1;"J";"8,517177000000000";"50,080691000000000"
250937;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eytelweinstraße / Hanauer Landstraße";"6031400004";"";"Call a Bike";"";1;"J";"8,707571000000000";"50,111204000000000"
250938;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Ackermannstraße / Cordierstraße";"6032600009";"";"Call a Bike";"";1;"J";"8,625304000000000";"50,100847000000000"
250939;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Ackermannstraße / Kleyerstraße";"6032600010";"";"Call a Bike";"";1;"J";"8,627853000000000";"50,096274000000000"
250940;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Am Leonhardsbrunn / Frauenlobstraße";"6048700006";"";"Call a Bike";"";1;"J";"8,654021000000000";"50,128244000000000"
251412;"Standort";"";"normal";"Lüneburg";"DE";"0";0;0;0;"Call a Bike";"Hanseviertel Lüneburg/Tartuer Straße";"2160";"";"Call a Bike";"";1;"J";"10,433208000000000";"53,254311000000000"
251476;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Georg-Wilhelm-Straße/Mankiewicz";"2720";"";"Call a Bike";"";1;"J";"9,990000000000000";"53,494000000000000"
251531;"Standort";"";"normal";"Darmstadt";"DE";"0";0;0;0;"Call a Bike";"Alsfelder Straße / Friedberger Straße";"6420263";"";"Call a Bike";"";1;"J";"8,656863000000000";"49,886864000000000"
251532;"Standort";"";"normal";"Darmstadt";"DE";"0";0;0;0;"Call a Bike";"Friedrich-Ebert-Platz";"6420235";"";"Call a Bike";"";1;"J";"8,655665000000000";"49,882209000000000"
251533;"Standort";"";"normal";"Darmstadt";"DE";"0";0;0;0;"Call a Bike";"Heinrichstraße / Karlstraße";"6420175";"";"Call a Bike";"";1;"J";"8,656132000000000";"49,866156000000000"
252139;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Hansaallee / Platenstraße";"6032000001";"";"Call a Bike";"";1;"J";"8,667430000000000";"50,136464000000000"
252289;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Peter-Bied-Straße / Heimchenweg";"6592900005";"";"Call a Bike";"";1;"J";"8,534744000000000";"50,103988000000000"
252291;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"S-Bahn Station Farbwerke";"6592900006";"";"Call a Bike";"";1;"J";"8,527893000000000";"50,097936000000000"
252292;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bornheimer Landstraße / Bäckerweg";"6031600004";"";"Call a Bike";"";1;"J";"8,692206000000000";"50,122982000000000"
252293;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Alt-Sossenheim / Westerwaldstraße";"6593600001";"";"Call a Bike";"";1;"J";"8,568611000000000";"50,122605000000000"
252294;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Kurmainzer Straße / Wilhelm-Beckel-Straße";"6593600002";"";"Call a Bike";"";1;"J";"8,556373000000000";"50,114908000000000"
252295;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Dufourstraße / Dunantring";"6593600003";"";"Call a Bike";"";1;"J";"8,555827000000000";"50,120624000000000"
252296;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Nieder Kirchweg / Mainzer Landstraße";"6593400001";"";"Call a Bike";"";1;"J";"8,567563000000000";"50,098217000000000"
252297;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Dürkheimer Straße";"6593400002";"";"Call a Bike";"";1;"J";"8,574272000000000";"50,098222000000000"
252298;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Birminghamstraße / Coventrystraße";"6593400003";"";"Call a Bike";"";1;"J";"8,578184000000000";"50,101909000000000"
252299;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Philipp-Reis-Straße / Am Dammgraben";"6048600008";"";"Call a Bike";"";1;"J";"8,635615000000000";"50,110952000000000"
252300;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Kleine Nelkenstraße / Praunheimer Landstraße";"6048800006";"";"Call a Bike";"";1;"J";"8,625886000000000";"50,134100000000000"
252301;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Am Schwalbenschwanz / Chamissostraße";"6043100002";"";"Call a Bike";"";1;"J";"8,659971000000000";"50,149733000000000"
252302;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Wolfsgangstraße / Hammanstraße";"6032200003";"";"Call a Bike";"";1;"J";"8,676940000000000";"50,124344000000000"
252303;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Parlamentsstraße / Bornheimer Landwehr";"6038500003";"";"Call a Bike";"";1;"J";"8,716855000000000";"50,122230000000000"
252304;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Goethestraße / Opernplatz";"6031300003";"";"Call a Bike";"";1;"J";"8,672808000000000";"50,114791000000000"
252479;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Hindenburgstraße/Möringbogen";"2377";"";"Call a Bike";"";1;"J";"10,012225000000000";"53,606177000000000"
252481;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Nordschleswiger Straße/Dulsberg-Nord";"2429";"";"Call a Bike";"";1;"J";"10,065230000000000";"53,585813000000000"
252483;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Grandweg/Veilchenweg";"2229";"";"Call a Bike";"";1;"J";"9,964681000000000";"53,589185000000000"
252484;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Siemersplatz/Kollaustraße";"2261";"";"Call a Bike";"";1;"J";"9,963929000000000";"53,600072000000000"
252485;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Langenfelder Damm/Müggenkampstraße";"2219";"";"Call a Bike";"";1;"J";"9,938418000000000";"53,580757000000000"
252486;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Randstraße/ Stellingen";"2218";"";"Call a Bike";"";1;"J";"9,919356000000000";"53,590248000000000"
252487;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"DESY/Notkestraße";"2070";"";"Call a Bike";"";1;"J";"9,878527000000000";"53,574537000000000"
252488;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Große Elbstraße/Van-der-Smissen-Straße";"2117";"";"Call a Bike";"";1;"J";"9,942460000000000";"53,543906000000000"
252492;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Thadenstraße/Holstenstraße";"2119";"";"Call a Bike";"";1;"J";"9,950708000000000";"53,555827000000000"
252493;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Elbchaussee/Teufelsbrück";"2050";"";"Call a Bike";"";1;"J";"9,862013000000000";"53,547425000000000"
252494;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Ohnhorststraße/Klein Flottbek";"2040";"";"Call a Bike";"";1;"J";"9,862160000000000";"53,558587000000000"
252496;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Caspar-Voght-Straße/Sievekingsallee";"2564";"";"Call a Bike";"";1;"J";"10,061703000000000";"53,559893000000000"
252497;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Riedweg/Vierbergen";"2580";"";"Call a Bike";"";1;"J";"10,095515000000000";"53,547643000000000"
252498;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Billstedter Platz/Öjendorfer Weg";"2585";"";"Call a Bike";"";1;"J";"10,106106000000000";"53,540096000000000"
252499;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Manshardtstraße/EKZ Manshardtstraße";"2570";"";"Call a Bike";"";1;"J";"10,107447000000000";"53,559215000000000"
252500;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Osdorfer Landtraße/ Elbe-Einkaufszentrum";"2031";"";"Call a Bike";"";1;"J";"9,862423000000000";"53,571629000000000"
252615;"Standort";"";"normal";"Darmstadt";"DE";"0";0;0;0;"Call a Bike";"h-da Fachbereich Soziale Arbeit";"6420320";"";"Call a Bike";"";1;"J";"8,643986000000000";"49,870750000000000"
252788;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Alsterdorf Markt/Evangelische Stiftung";"2394";"";"Call a Bike";"";1;"J";"10,023946200000000";"53,612090900000000"
253227;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Neuländer Kamp/Eurofins ";"2809";"";"Call a Bike";"";1;"J";"10,004132700000000";"53,461651300000000"
253357;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Djarkartaweg/Sengelmannstraße";"2376";"";"Call a Bike";"";1;"J";"10,022685000000000";"53,609163000000000"
253969;"Standort";"";"normal";"Wiesbaden";"DE";"0";0;0;0;"Call a Bike";"Gneisenaustraße / Goebenstraße";"6519500002";"";"Call a Bike";"";1;"J";"8,224316000000000";"50,079747000000000"
253970;"Standort";"";"normal";"Wiesbaden";"DE";"0";0;0;0;"Call a Bike";"Bismarckring/Westendstraße";"6519500003";"";"Call a Bike";"";1;"J";"8,228732000000000";"50,082591000000000"
254005;"Standort";"";"normal";"Wiesbaden";"DE";"0";0;0;0;"Call a Bike";"Spiegelgasse/Webergasse";"6518300003";"";"Call a Bike";"";1;"J";"8,242590000000000";"50,084631000000000"
254006;"Standort";"";"normal";"Rüsselsheim";"DE";"0";0;0;0;"Call a Bike";"Löwenplatz";"654280001";"";"Call a Bike";"";1;"J";"8,413324000000000";"49,994262000000000"
254263;"Standort";"";"normal";"Wiesbaden";"DE";"0";0;0;0;"Call a Bike";"Campus Kurt-Schumacher-Ring";"6519700004";"";"Call a Bike";"";1;"J";"8,218162000000000";"50,080832000000000"
254278;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Rödelheimer Landstraße / Ludwig-Landmann-Straße";"6048900003";"";"Call a Bike";"";1;"J";"8,620189000000000";"50,121315000000000"
254280;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"S-Bahn Station Berkersheim";"6043500003";"";"Call a Bike";"";1;"J";"8,697946000000000";"50,176657000000000"
254282;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Rechneigrabenstraße / Lange Straße";"6031100004";"";"Call a Bike";"";1;"J";"8,692375000000000";"50,111198000000000"
254283;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Hallenbad Höchst";"6592900007";"";"Call a Bike";"";1;"J";"8,544928000000000";"50,099188000000000"
254285;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Röderbergweg";"6031400006";"";"Call a Bike";"";1;"J";"8,701590000000000";"50,113334000000000"
254288;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Richard-Wagner-Straße / Brahmsstraße";"6031800008";"";"Call a Bike";"";1;"J";"8,687630000000000";"50,130326000000000"
254289;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Rohrbachstraße / Rothschildallee";"6038900003";"";"Call a Bike";"";1;"J";"8,696379000000000";"50,128306000000000"
254290;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Buchgasse / Limpurgergasse";"6031100005";"";"Call a Bike";"";1;"J";"8,679792000000000";"50,109737000000000"
254291;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Idsteiner Straße / Eppenhainer Straße";"6032600011";"";"Call a Bike";"";1;"J";"8,625135000000000";"50,104874000000000"
254293;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Idsteiner Straße / Schneidhainer Straße";"6032600012";"";"Call a Bike";"";1;"J";"8,629497000000000";"50,105330000000000"
254294;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Allerheiligentor";"6031100006";"";"Call a Bike";"";1;"J";"8,692383000000000";"50,113184000000000"
254295;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Zum Pfarrturm / Saalgasse";"6031100007";"";"Call a Bike";"";1;"J";"8,684975000000000";"50,110006000000000"
254296;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bleichstraße - Friedberger Tor";"6031300004";"";"Call a Bike";"";1;"J";"8,687909000000000";"50,118059000000000"
254298;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Friedberger Landstraße / Vogelsbergstraße";"6031600005";"";"Call a Bike";"";1;"J";"8,691949000000000";"50,125230000000000"
254299;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Südbahnhof / Mörfelder Landstraße";"6059800001";"";"Call a Bike";"";1;"J";"8,687594000000000";"50,098750000000000"
254300;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Walter-Kolb-Straße / Laubestraße";"6059400008";"";"Call a Bike";"";1;"J";"8,684188000000000";"50,104735000000000"
254302;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Wendelsplatz / Darmstädter Landstraße";"6059800002";"";"Call a Bike";"";1;"J";"8,692092000000000";"50,100372000000000"
254303;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Am Tiergarten / Maulbeerstraße";"6031600006";"";"Call a Bike";"";1;"J";"8,704861000000000";"50,115305000000000"
254307;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Zum Brommenhof / Gerbermühlstraße";"6059400009";"";"Call a Bike";"";1;"J";"8,699757000000000";"50,104640000000000"
254309;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bahnhof Höchst Ausgang Süd";"6592900008";"";"Call a Bike";"";1;"J";"8,542477000000000";"50,102022000000000"
254646;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Schloßstraße / Robert-Mayer-Straße";"6048600009";"";"Call a Bike";"";1;"J";"8,645445000000000";"50,117505000000000"
254647;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Haardtwaldplatz";"6052800002";"";"Call a Bike";"";1;"J";"8,636056000000000";"50,086111000000000"
254649;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bruchfeldplatz";"6052800003";"";"Call a Bike";"";1;"J";"8,644618000000000";"50,087386000000000"
254651;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Gerauer Straße / Güntherstraße";"6052800004";"";"Call a Bike";"";1;"J";"8,645849000000000";"50,081445000000000"
254652;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bechtenwaldstraße / Hahnbergweg";"6593100004";"";"Call a Bike";"";1;"J";"8,500329000000000";"50,097900000000000"
254653;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"S-Bahn Station Zeilsheim";"6593100006";"";"Call a Bike";"";1;"J";"8,507160000000000";"50,090267000000000"
254655;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Im Mainfeld";"6052800005";"";"Call a Bike";"";1;"J";"8,643092000000000";"50,090134000000000"
254657;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Kelsterbacher Straße / Schwanheimer Straße";"6052800006";"";"Call a Bike";"";1;"J";"8,646267000000000";"50,088533000000000"
254658;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Haltestelle Rennbahn";"6052800007";"";"Call a Bike";"";1;"J";"8,651432000000000";"50,083313000000000"
254660;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Reichsforststraße / Waldstraße";"6052800008";"";"Call a Bike";"";1;"J";"8,648070000000000";"50,078325000000000"
254661;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Deutschordenstraße / Komturstraße";"6052800009";"";"Call a Bike";"";1;"J";"8,652322000000000";"50,089769000000000"
254662;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Seckbacher Landstraße / Weidenbornstraße";"6038900004";"";"Call a Bike";"";1;"J";"8,708961000000000";"50,130979000000000"
254723;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"S Nettelnburg/Friedrich-Frank-Bogen";"2920";"";"Call a Bike";"";1;"J";"10,182199000000000";"53,488482000000000"
254724;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Wentorfer Straße/Bezirksamt Bergedorf";"2910";"";"Call a Bike";"";1;"J";"10,220000000000000";"53,487427000000000"
254725;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Vierlandenstraße/Johann-Adolf-Hasse-Platz";"2911";"";"Call a Bike";"";1;"J";"10,210913000000000";"53,488449000000000"
254726;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Lohbrügger Markt/Ludwig-Rosenberg-Ring";"2913";"";"Call a Bike";"";1;"J";"10,206894000000000";"53,494675000000000"
254727;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Bahnhof Bergedorf/Johann-Meyer-Straße";"2912";"";"Call a Bike";"";1;"J";"10,206105000000000";"53,490496000000000"
